0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.060599742382443651e+02,-2.765200783212004509e+01,-2.065571669387280451e+01
-2.575623717651059152e+01,-3.056332799436796108e+02,2.808762071403956995e+01
-2.298419703420260873e+01,-2.631524008263777148e+01,-3.060118213829101137e+02
2.288267619722078194e+01,2.621510476963157643e+01,3.060280238997245874e+02
2.565432154927272634e+01,3.056307052103832689e+02,-2.820864793729555231e+01
-3.060786255380648981e+02,2.753264386414221931e+01,2.053846417284802328e+01
3.957169112450297348e+02,-4.706585449911170258e+02,1.066115291785341590e+01
3.996136383112861949e+02,-7.619153715938998062e+01,-4.612253134216570629e+02
4.645188593254337093e+02,-1.881913001993654078e+00,4.030430345936409822e+02
4.684046378059773588e+02,3.925064641541216588e+02,-6.899833968350519342e+01
-6.881458102723127013e+01,-4.686915655385455466e+02,-3.921960859456324329e+02
-3.919827094470945017e+00,-3.944913987875558519e+02,4.717903890905229218e+02
3.762919180145303244e+00,3.943225724193932820e+02,-4.719327805098901081e+02
6.868429110232389689e+01,4.687154020658587683e+02,3.921904384632695724e+02
-4.684076386195116584e+02,-3.925343798873016112e+02,6.881892682528970795e+01
-4.645089378174691888e+02,1.724467875798906924e+00,-4.030551735162717932e+02
-3.997932084373172188e+02,7.603910042827406812e+01,4.610948337310392162e+02
-3.958842029919957213e+02,4.705142547243480635e+02,-1.081822178473176344e+01
4.451682293263964993e+02,-6.221211594988657225e+02,-5.164489427834931803e+02
5.247096225433380141e+02,-5.312420748196007025e+02,5.425778008284095222e+02
5.342094714925420931e+02,4.354383677705396849e+02,-6.139565688556374425e+02
6.137389895140746603e+02,5.265011995205273934e+02,4.450280212005625913e+02
-6.137117042060538097e+02,-5.265050958462578592e+02,-4.450610386996640955e+02
-5.343587285723475588e+02,-4.355955547189902859e+02,6.137151309097728245e+02
-5.248382747781089392e+02,5.309857216276328700e+02,-5.427042921845379624e+02
-4.454299932274629441e+02,6.220262675053053272e+02,5.163375288188925651e+02
1.223260965509586185e+03,-1.105195865064901852e+02,-8.233487267852983393e+01
-1.027376982809065424e+02,-1.221535699862614365e+03,1.125011080527421541e+02
-9.186216412046562141e+01,-1.051755212393736798e+02,-1.223053740657020626e+03
9.165933192442591348e+01,1.049754576277323395e+02,1.223086145848695423e+03
1.025339929453075456e+02,1.221530513357083919e+03,-1.127430052299052647e+02
-1.223298245390085640e+03,1.102810135967481386e+02,8.210055338188493579e+01
1.309532167632073424e+03,-8.060567319704998681e+02,-2.901804235093799278e+01
1.315616458707049787e+03,-1.822767383882529089e+02,-7.754821237279820707e+02
1.418301908210537704e+03,-6.473885939890702446e+01,5.913311908313959293e+02
1.424390160056957939e+03,5.590415150214839741e+02,-1.550137297641648502e+02
5.685897422544877600e+02,-1.426805659368653551e+03,7.984557217878109725e+01
5.807895781612451174e+02,-1.792958433008455472e+02,-1.412791727918280685e+03
7.860309621033701433e+02,5.556040880755914202e+01,1.320799896876126923e+03
7.981451219078418262e+02,1.303372472226758418e+03,-1.721294949049230354e+02
-1.661319996627892408e+02,-1.423776032930948986e+03,-5.574100525999256206e+02
-6.373182475918985546e+01,-1.306378415686428752e+03,8.091709890631771032e+02
-1.599399102184175092e+02,-7.999475199451392200e+02,-1.303820229346417591e+03
4.513471650802490842e+01,-5.651759281416964313e+02,1.429679344333865856e+03
-4.537838032058055404e+01,5.648740457392486860e+02,-1.429790934035341252e+03
1.597298441428331159e+02,7.998893592556471503e+02,1.303881662513778792e+03
6.348757213011214873e+01,1.306207196911330811e+03,-8.094665446589300473e+02
1.659213869491033790e+02,1.423848553773994809e+03,5.572875283626835881e+02
-7.982316475003476626e+02,-1.303356800019206958e+03,1.718467013723954437e+02
-7.861007442366864097e+02,-5.579579414929161629e+01,-1.320748442840565076e+03
-5.810991571178793720e+02,1.790668337341480481e+02,1.412693469459428343e+03
-5.688841082168794401e+02,1.426674051687754172e+03,-8.010007277857546626e+01
-1.424365082466851163e+03,-5.591823225910078463e+02,1.547360395994629130e+02
-1.418260680277899155e+03,6.447766687747051151e+01,-5.914585980875659743e+02
-1.315815036927222764e+03,1.820219067290956900e+02,7.752050142168296816e+02
-1.309714981246806929e+03,8.057685995210898682e+02,2.876859265757046202e+01
1.378532999392024294e+03,-9.475546163768949555e+02,-7.807067430028159833e+02
1.491101612643861017e+03,-8.187878911784133606e+02,7.168810013039011437e+02
1.504378911701863899e+03,5.481091518971567211e+02,-9.187689849104049244e+02
1.616920918173165774e+03,6.769327743141775500e+02,5.788305135645115342e+02
5.667300689798133817e+02,-1.627650931571458386e+03,-6.612756413695425408e+02
6.790192881037959296e+02,-1.499059388742953843e+03,8.363430847472923233e+02
5.735820095967370662e+02,-9.441958708425680697e+02,-1.478923201437725993e+03
7.983763482558605347e+02,-6.869623581997329893e+02,1.516045489080818697e+03
6.993954119729967260e+02,5.513105248225369905e+02,-1.616978281527312674e+03
9.242276633949672942e+02,8.090049261766590689e+02,1.378053067061416868e+03
