0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999789999999999281e+02,-5.040010000000000545e+00,-4.027949999999999697e+00
0.000000000000000000e+00,9.999919999999999618e+02,-3.987939999999999596e+00
-2.570550000000000068e+01,6.538609999999999900e+02,-7.561779999999999973e+02
5.895180000000000291e+02,-7.692359999999999900e+02,-2.464619999999999891e+02
-2.357849999999999966e+02,-5.290950000000000273e+02,-8.151469999999999345e+02
-8.935779999999999745e+02,-2.635589999999999691e+02,-3.633940000000000055e+02
7.978400000000000318e+02,1.337259999999999991e+02,-5.878509999999999991e+02
2.329370000000000118e+02,9.318840000000000146e+02,-2.780869999999999891e+02
9.367200000000000273e+02,1.441389999999999816e+02,-3.190299999999999727e+02
5.041299999999999955e+02,-8.466939999999999600e+02,1.701829999999999927e+02
3.451989999999999554e+02,-8.503110000000000355e+02,3.972520000000000095e+02
4.567649999999999864e+02,-6.356720000000000255e+02,6.223229999999999791e+02
-4.874809999999999945e+02,-3.939079999999999586e+02,-7.792289999999999281e+02
-6.170330000000000155e+02,6.768490000000000464e+02,-4.014300000000000068e+02
-5.785120000000000573e+02,-1.093469999999999942e+02,8.083110000000000355e+02
-8.253640000000000327e+02,-5.250339999999999918e+02,-2.076359999999999957e+02
8.950760000000000218e+02,-4.482420000000000471e+01,4.436550000000000296e+02
2.899920000000000186e+02,-5.454729999999999563e+02,7.863609999999999900e+02
1.150140000000000100e+02,-9.640499999999999545e+02,2.395409999999999968e+02
-7.999340000000000828e+02,4.077669999999999959e+02,4.402640000000000100e+02
5.124940000000000282e+02,8.421390000000000100e+02,-1.677849999999999966e+02
-7.900049999999999955e+02,1.579929999999999950e+02,5.923940000000000055e+02
9.492810000000000628e+02,-2.376949999999999932e+02,-2.058300000000000125e+02
2.323179999999999836e+02,7.870509999999999309e+02,-5.714719999999999800e+02
-1.967070000000000007e+01,-1.920310000000000059e+02,9.811920000000000073e+02
2.159689999999999941e+02,-9.571229999999999336e+02,-1.930610000000000070e+02
7.726449999999999818e+02,-6.075339999999999918e+02,-1.841800000000000068e+02
-1.601529999999999916e+02,3.604130000000000109e+02,-9.189410000000000309e+02
-1.461670000000000016e+02,7.352740000000000009e+02,6.618210000000000264e+02
8.873700000000000045e+02,4.211109999999999900e+02,-1.877239999999999895e+02
-5.629889999999999191e+02,2.364819999999999993e+02,7.919089999999999918e+02
-3.813129999999999882e+02,1.470370000000000061e+02,-9.126779999999999973e+02
-3.059540000000000077e+02,-2.037930000000000064e+02,9.299790000000000418e+02
-3.326819999999999595e+02,-1.341129999999999995e+02,-9.334539999999999509e+02
-9.622389999999999191e+02,-2.694639999999999986e+02,-3.853909999999999769e+01
-9.595320000000000391e+02,2.097700000000000102e+02,-1.878710000000000093e+02
4.509639999999999986e+02,-8.903369999999999891e+02,-6.270149999999999579e+01
-7.711920000000000073e+02,6.311750000000000682e+02,-8.295329999999999870e+01
7.098160000000000309e+02,4.131589999999999918e+02,-5.704919999999999618e+02
-6.945430000000000064e+02,2.793949999999999889e+01,-7.189080000000000155e+02
6.815489999999999782e+02,5.331009999999999991e+02,5.012930000000000064e+02
-1.416890000000000214e+02,-7.292409999999999854e+02,-6.694270000000000209e+02
-7.403509999999999991e+02,3.932230000000000132e+02,-5.452119999999999891e+02
-1.027560000000000002e+02,8.253669999999999618e+02,-5.551669999999999163e+02
5.839130000000000109e+02,-6.007820000000000391e+02,-5.459920000000000755e+02
-8.775499999999999545e+01,-3.396509999999999536e+02,-9.364489999999999554e+02
-5.505060000000000855e+02,-7.954839999999999236e+02,-2.532760000000000105e+02
8.374430000000000973e+02,-4.622019999999999982e+02,2.916480000000000246e+02
3.629289999999999736e+02,-5.659300000000000637e+02,-7.402740000000000009e+02
-1.836109999999999900e+02,3.970810000000000173e+02,8.992300000000000182e+02
-7.183230000000000928e+02,-6.957010000000000218e+02,-3.548969999999999736e+00
4.327819999999999823e+02,6.863609999999999900e+02,5.844730000000000700e+02
5.018369999999999891e+02,6.943369999999999891e+02,-5.158049999999999500e+02
-1.705180000000000007e+02,-5.137690000000000055e+02,8.408120000000000118e+02
4.631950000000000500e+02,4.280519999999999641e+02,-7.760289999999999964e+02
3.837130000000000223e+02,-8.125720000000000027e+02,-4.387379999999999995e+02
-7.141659999999999400e+02,-2.514669999999999845e+02,-6.532470000000000709e+02
