1,13,13,1.
2,0,0,1.4142135623730951
2,13,13,-0.7071067811865475
3,0,2,1.
3,2,0,1.
4,2,2,1.4142135623730951
4,13,13,-0.7071067811865475
5,0,6,1.
5,6,0,1.
6,2,6,1.
6,6,2,1.
7,6,6,1.4142135623730951
7,13,13,-0.7071067811865475
8,0,0,-2.449489742783178
8,0,1,0.4082482904638631
8,1,0,0.4082482904638631
8,13,13,0.6123724356957945
9,0,2,-1.224744871391589
9,1,2,0.816496580927726
9,2,0,-1.224744871391589
9,2,1,0.816496580927726
10,0,0,-1.
10,2,2,-1.
10,2,3,1.
10,3,2,1.
10,13,13,0.5
11,0,2,-1.224744871391589
11,2,0,-1.224744871391589
11,2,4,0.816496580927726
11,4,2,0.816496580927726
12,2,2,-2.449489742783178
12,2,5,0.4082482904638631
12,5,2,0.4082482904638631
12,13,13,0.6123724356957945
13,0,6,-1.224744871391589
13,1,6,0.816496580927726
13,6,0,-1.224744871391589
13,6,1,0.816496580927726
14,2,6,-0.7071067811865475
14,3,6,1.4142135623730951
14,6,2,-0.7071067811865475
14,6,3,1.4142135623730951
15,0,6,-0.7071067811865475
15,4,6,1.4142135623730951
15,6,0,-0.7071067811865475
15,6,4,1.4142135623730951
16,2,6,-1.224744871391589
16,5,6,0.816496580927726
16,6,2,-1.224744871391589
16,6,5,0.816496580927726
17,0,0,-1.
17,6,6,-1.
17,6,7,1.
17,7,6,1.
17,13,13,0.5
18,0,2,-0.7071067811865475
18,2,0,-0.7071067811865475
18,6,8,1.4142135623730951
18,8,6,1.4142135623730951
19,2,2,-1.
19,6,6,-1.
19,6,9,1.
19,9,6,1.
19,13,13,0.5
20,0,6,-1.224744871391589
20,6,0,-1.224744871391589
20,6,10,0.816496580927726
20,10,6,0.816496580927726
21,2,6,-1.224744871391589
21,6,2,-1.224744871391589
21,6,11,0.816496580927726
21,11,6,0.816496580927726
22,6,6,-2.449489742783178
22,6,12,0.4082482904638631
22,12,6,0.4082482904638631
22,13,13,0.6123724356957945
23,0,0,3.3541019662496847
23,0,1,-1.118033988749895
23,1,0,-1.118033988749895
23,1,1,0.2981423969999719
23,13,13,-0.5590169943749475
24,0,2,1.3693063937629153
24,1,2,-1.8257418583505538
24,1,3,0.3651483716701107
24,2,0,1.3693063937629153
24,2,1,-1.8257418583505538
24,3,1,0.3651483716701107
25,0,0,1.7320508075688772
25,0,1,-0.2886751345948129
25,1,0,-0.2886751345948129
25,2,2,0.8660254037844386
25,2,3,-1.7320508075688772
25,3,2,-1.7320508075688772
25,3,3,1.1547005383792517
25,13,13,-0.4330127018922193
26,0,2,1.5
26,1,2,-1.
26,2,0,1.5
26,2,1,-1.
26,2,4,-1.
26,3,4,0.6666666666666666
26,4,2,-1.
26,4,3,0.6666666666666666
27,0,0,0.8660254037844386
27,2,2,1.7320508075688772
27,2,3,-1.7320508075688772
27,2,5,-0.2886751345948129
27,3,2,-1.7320508075688772
27,4,4,1.1547005383792517
27,5,2,-0.2886751345948129
27,13,13,-0.4330127018922193
28,0,2,1.3693063937629153
28,2,0,1.3693063937629153
28,2,4,-1.8257418583505538
28,4,2,-1.8257418583505538
28,4,5,0.3651483716701107
28,5,4,0.3651483716701107
29,2,2,3.3541019662496847
29,2,5,-1.118033988749895
29,5,2,-1.118033988749895
29,5,5,0.2981423969999719
29,13,13,-0.5590169943749475
30,0,6,1.3693063937629153
30,1,6,-1.8257418583505538
30,1,7,0.3651483716701107
30,6,0,1.3693063937629153
30,6,1,-1.8257418583505538
30,7,1,0.3651483716701107
31,2,6,0.6123724356957945
31,3,6,-2.449489742783178
31,3,7,0.816496580927726
31,6,2,0.6123724356957945
31,6,3,-2.449489742783178
31,7,3,0.816496580927726
32,0,6,0.8660254037844386
32,1,6,-0.5773502691896258
32,4,6,-1.7320508075688772
32,4,7,1.1547005383792517
32,6,0,0.8660254037844386
32,6,1,-0.5773502691896258
32,6,4,-1.7320508075688772
32,7,4,1.1547005383792517
33,2,6,0.8660254037844386
33,3,6,-1.7320508075688772
33,5,6,-0.5773502691896258
33,5,7,1.1547005383792517
33,6,2,0.8660254037844386
33,6,3,-1.7320508075688772
33,6,5,-0.5773502691896258
33,7,5,1.1547005383792517
34,0,6,0.6123724356957945
34,4,6,-2.449489742783178
34,5,8,0.816496580927726
34,6,0,0.6123724356957945
34,6,4,-2.449489742783178
34,8,5,0.816496580927726
35,2,6,1.3693063937629153
35,5,6,-1.8257418583505538
35,5,9,0.3651483716701107
35,6,2,1.3693063937629153
35,6,5,-1.8257418583505538
35,9,5,0.3651483716701107
36,0,0,1.7320508075688772
36,0,1,-0.2886751345948129
36,1,0,-0.2886751345948129
36,6,6,0.8660254037844386
36,6,7,-1.7320508075688772
36,7,6,-1.7320508075688772
36,7,7,1.1547005383792517
36,13,13,-0.4330127018922193
37,0,2,0.8660254037844386
37,1,2,-0.5773502691896258
37,2,0,0.8660254037844386
37,2,1,-0.5773502691896258
37,6,8,-1.7320508075688772
37,7,8,1.1547005383792517
37,8,6,-1.7320508075688772
37,8,7,1.1547005383792517
38,0,0,0.7071067811865475
38,2,2,0.7071067811865475
38,2,3,-0.7071067811865475
38,3,2,-0.7071067811865475
38,6,6,0.7071067811865475
38,6,7,-0.7071067811865475
38,6,9,-0.7071067811865475
38,7,6,-0.7071067811865475
38,8,8,2.8284271247461903
38,9,6,-0.7071067811865475
38,13,13,-0.35355339059327373
39,0,2,0.8660254037844386
39,2,0,0.8660254037844386
39,2,4,-0.5773502691896258
39,4,2,-0.5773502691896258
39,6,8,-1.7320508075688772
39,8,6,-1.7320508075688772
39,8,9,1.1547005383792517
39,9,8,1.1547005383792517
40,2,2,1.7320508075688772
40,2,5,-0.2886751345948129
40,5,2,-0.2886751345948129
40,6,6,0.8660254037844386
40,6,9,-1.7320508075688772
40,9,6,-1.7320508075688772
40,9,9,1.1547005383792517
40,13,13,-0.4330127018922193
41,0,6,1.5
41,1,6,-1.
41,6,0,1.5
41,6,1,-1.
41,6,10,-1.
41,7,10,0.6666666666666666
41,10,6,-1.
41,10,7,0.6666666666666666
42,2,6,0.8660254037844386
42,3,6,-1.7320508075688772
42,6,2,0.8660254037844386
42,6,3,-1.7320508075688772
42,6,11,-0.5773502691896258
42,8,10,1.1547005383792517
42,10,8,1.1547005383792517
42,11,6,-0.5773502691896258
43,0,6,0.8660254037844386
43,4,6,-1.7320508075688772
43,6,0,0.8660254037844386
43,6,4,-1.7320508075688772
43,6,10,-0.5773502691896258
43,9,10,1.1547005383792517
43,10,6,-0.5773502691896258
43,10,9,1.1547005383792517
44,2,6,1.5
44,5,6,-1.
44,6,2,1.5
44,6,5,-1.
44,6,11,-1.
44,9,11,0.6666666666666666
44,11,6,-1.
44,11,9,0.6666666666666666
45,0,0,0.8660254037844386
45,6,6,1.7320508075688772
45,6,7,-1.7320508075688772
45,6,12,-0.2886751345948129
45,7,6,-1.7320508075688772
45,10,10,1.1547005383792517
45,12,6,-0.2886751345948129
45,13,13,-0.4330127018922193
46,0,2,0.6123724356957945
46,2,0,0.6123724356957945
46,6,8,-2.449489742783178
46,8,6,-2.449489742783178
46,10,11,0.816496580927726
46,11,10,0.816496580927726
47,2,2,0.8660254037844386
47,6,6,1.7320508075688772
47,6,9,-1.7320508075688772
47,6,12,-0.2886751345948129
47,9,6,-1.7320508075688772
47,11,11,1.1547005383792517
47,12,6,-0.2886751345948129
47,13,13,-0.4330127018922193
48,0,6,1.3693063937629153
48,6,0,1.3693063937629153
48,6,10,-1.8257418583505538
48,10,6,-1.8257418583505538
48,10,12,0.3651483716701107
48,12,10,0.3651483716701107
49,2,6,1.3693063937629153
49,6,2,1.3693063937629153
49,6,11,-1.8257418583505538
49,11,6,-1.8257418583505538
49,11,12,0.3651483716701107
49,12,11,0.3651483716701107
50,6,6,3.3541019662496847
50,6,12,-1.118033988749895
50,12,6,-1.118033988749895
50,12,12,0.2981423969999719
50,13,13,-0.5590169943749475
51,0,0,-4.183300132670378
51,0,1,2.091650066335189
51,1,0,2.091650066335189
51,1,1,-1.115546702045434
51,13,13,0.5229125165837972
51,15,15,0.07968190728895957
52,0,2,-1.479019945774904
52,1,2,2.958039891549808
52,1,3,-1.1832159566199232
52,2,0,-1.479019945774904
52,2,1,2.958039891549808
52,3,1,-1.1832159566199232
52,15,17,0.1126872339638022
52,17,15,0.1126872339638022
53,0,0,-2.3717082451262845
53,0,1,0.7905694150420949
53,1,0,0.7905694150420949
53,1,1,-0.21081851067789195
53,2,2,-0.7905694150420949
53,2,3,2.3717082451262845
53,3,2,2.3717082451262845
53,3,3,-3.1622776601683795
53,13,13,0.39528470752104744
53,17,17,0.4216370213557839
54,0,2,-1.6770509831248424
54,1,2,2.23606797749979
54,1,3,-0.4472135954999579
54,2,0,-1.6770509831248424
54,2,1,2.23606797749979
54,2,4,1.118033988749895
54,3,1,-0.4472135954999579
54,3,4,-1.4907119849998598
54,4,2,1.118033988749895
54,4,3,-1.4907119849998598
54,17,19,0.2981423969999719
54,19,17,0.2981423969999719
55,0,0,-1.5
55,0,1,0.25
55,1,0,0.25
55,2,2,-1.5
55,2,3,3.
55,2,5,0.25
55,3,2,3.
55,3,3,-2.
55,4,4,-2.
55,5,2,0.25
55,13,13,0.375
55,19,19,0.6666666666666666
56,0,2,-1.6770509831248424
56,1,2,1.118033988749895
56,2,0,-1.6770509831248424
56,2,1,1.118033988749895
56,2,4,2.23606797749979
56,3,4,-1.4907119849998598
56,4,2,2.23606797749979
56,4,3,-1.4907119849998598
56,4,5,-0.4472135954999579
56,5,4,-0.4472135954999579
56,19,20,0.2981423969999719
56,20,19,0.2981423969999719
57,0,0,-0.7905694150420949
57,2,2,-2.3717082451262845
57,2,3,2.3717082451262845
57,2,5,0.7905694150420949
57,3,2,2.3717082451262845
57,4,4,-3.1622776601683795
57,5,2,0.7905694150420949
57,5,5,-0.21081851067789195
57,13,13,0.39528470752104744
57,20,20,0.4216370213557839
58,0,2,-1.479019945774904
58,2,0,-1.479019945774904
58,2,4,2.958039891549808
58,4,2,2.958039891549808
58,4,5,-1.1832159566199232
58,5,4,-1.1832159566199232
58,20,21,0.1126872339638022
58,21,20,0.1126872339638022
59,2,2,-4.183300132670378
59,2,5,2.091650066335189
59,5,2,2.091650066335189
59,5,5,-1.115546702045434
59,13,13,0.5229125165837972
59,21,21,0.07968190728895957
60,0,6,-1.479019945774904
60,1,6,2.958039891549808
60,1,7,-1.1832159566199232
60,6,0,-1.479019945774904
60,6,1,2.958039891549808
60,7,1,-1.1832159566199232
60,15,23,0.1126872339638022
60,23,15,0.1126872339638022
61,2,6,-0.5590169943749475
61,3,6,3.3541019662496847
61,3,7,-2.23606797749979
61,6,2,-0.5590169943749475
61,6,3,3.3541019662496847
61,7,3,-2.23606797749979
61,17,23,0.2981423969999719
61,23,17,0.2981423969999719
62,0,6,-0.9682458365518543
62,1,6,1.2909944487358056
62,1,7,-0.2581988897471611
62,4,6,1.9364916731037085
62,4,7,-2.581988897471611
62,6,0,-0.9682458365518543
62,6,1,1.2909944487358056
62,6,4,1.9364916731037085
62,7,1,-0.2581988897471611
62,7,4,-2.581988897471611
62,19,23,0.5163977794943222
62,23,19,0.5163977794943222
63,2,6,-0.75
63,3,6,3.
63,3,7,-1.
63,5,6,0.5
63,5,7,-2.
63,6,2,-0.75
63,6,3,3.
63,6,5,0.5
63,7,3,-1.
63,7,5,-2.
63,20,23,0.6666666666666666
63,23,20,0.6666666666666666
64,0,6,-0.75
64,1,6,0.5
64,4,6,3.
64,4,7,-2.
64,5,8,-1.
64,6,0,-0.75
64,6,1,0.5
64,6,4,3.
64,7,4,-2.
64,8,5,-1.
64,21,23,0.6666666666666666
64,23,21,0.6666666666666666
65,2,6,-0.9682458365518543
65,3,6,1.9364916731037085
65,5,6,1.2909944487358056
65,5,7,-2.581988897471611
65,5,9,-0.2581988897471611
65,6,2,-0.9682458365518543
65,6,3,1.9364916731037085
65,6,5,1.2909944487358056
